id,loss
55299,3795.7314
55303,1919.8243
55309,2598.5244
55312,2302.8206
55317,934.9208
55318,3088.0864
55319,772.7137
55327,3104.8005
55331,1325.1387
55340,2286.681
55341,934.89215
55355,1499.4001
55357,2397.4827
55360,2134.7622
55374,3898.517
55382,1820.9462
55384,999.18274
55388,1799.9178
55389,1801.3561
55392,11533.709
55394,2650.5999
55396,9034.411
55397,2648.8801
55403,2043.6278
55407,1010.9814
55416,4566.147
55417,980.65045
55423,1258.0763
55428,1737.265
55432,1755.2749
55436,2314.6606
55437,2469.448
55442,5295.586
55451,1229.1586
55453,2045.4216
55457,2704.5051
55462,1502.5786
55463,4312.1714
55464,2404.1096
55467,1791.1737
55484,3304.5134
55485,875.99554
55489,1384.6194
55491,2229.697
55496,1566.1576
55500,5022.1484
55504,6509.0986
55510,15221.753
55521,2200.4336
55523,1434.9738
55526,1707.8643
55533,2342.3462
55536,2030.3451
55542,866.1702
55544,4693.374
55551,1286.5432
55555,1304.2996
55558,1633.7697
55563,3609.7224
55576,2312.8303
55579,2358.1138
55580,5890.6904
55585,8779.104
55591,9518.474
55595,852.5171
55596,3409.0522
55597,4744.185
55602,2097.7888
55603,850.01013
55610,6551.9653
55619,1798.0983
55625,5896.631
55629,1445.9788
55637,2476.5706
55660,1922.8577
55669,2048.2668
55672,1732.9213
55674,2078.3855
55675,2097.5579
55677,1585.6144
55688,1516.4208
55694,2994.6292
55699,2208.8374
55703,953.4454
55716,1008.13983
55721,3459.3503
55724,973.6942
55725,799.00916
55742,1984.0745
55745,1272.1428
55746,1482.5381
55750,1842.1729
55753,1451.7523
55756,1130.9127
55760,2849.2786
55765,1390.8647
55766,1703.3098
55767,954.0952
55772,4765.0024
55774,2845.4949
55778,1720.0062
55780,2975.1682
55784,1084.1345
55800,1683.1189
55801,2662.9705
55802,3522.9036
55805,2047.3654
55824,3082.6577
55827,6993.2466
55830,1631.4546
55831,1528.4979
55839,2940.2107
55843,1970.8331
55844,2737.4604
55855,7530.673
55861,1067.5251
55869,1892.2136
55883,10578.366
55887,1115.5487
55896,1232.8167
55901,905.13446
55903,4715.816
55911,2224.4988
55922,1742.2856
55926,1673.7861
55928,3401.8457
55929,4803.556
55932,1549.261
55934,2529.3853
55935,1762.6556
55945,1176.6587
55951,1119.3715
55958,1664.5701
55962,1983.3992
55963,1326.3411
55967,2986.7886
55972,1156.7239
55988,2493.2634
55990,1429.119
56000,4068.542
56001,1740.686
56007,1689.1827
56011,2912.1692
56016,2679.0833
56019,1166.9458
56021,1248.5901
56024,1666.043
56026,3659.7168
56029,1049.7316
56032,2147.8665
56036,2369.3884
56042,4099.013
56045,2572.998
56051,5759.652
56055,3488.8074
56063,2363.1003
56072,2822.6968
56082,1760.3494
56085,4332.6177
56088,3948.9207
56102,2686.2559
56105,1491.4131
56108,3150.895
56110,1698.4475
56111,1065.1836
56115,1310.3344
56137,1200.5289
56138,1473.7783
56152,4280.112
56153,2873.7573
56156,3969.5173
56173,1477.0314
56175,960.3732
56180,3740.8958
56189,1100.2928
56196,2728.164
56207,1037.4574
56208,2051.957
56214,3906.362
56221,2470.29
56229,2577.1924
56230,1833.025
56231,2683.6785
56243,2169.1338
56245,1189.7739
56257,1025.778
56260,7672.7896
56264,1927.297
56270,1220.8022
56271,5728.7227
56277,1886.0358
56278,1382.0475
56284,2224.6462
56286,1718.5741
56287,3876.214
56295,1410.019
56298,6215.635
56301,5795.582
56305,1363.9324
56307,1728.3075
56309,2023.981
56312,1721.0303
56321,1496.9419
56327,1361.186
56328,1381.5764
56336,2596.56
56342,1576.2448
56344,4706.5073
56350,1714.3695
56358,1407.2411
56359,1387.6868
56367,3754.9785
56374,8955.425
56377,2536.8196
56392,1098.3889
56401,2316.2769
56403,1416.4938
56413,1811.9348
56418,972.19806
56422,5754.7817
56423,2968.831
56426,5071.8203
56439,1577.1696
56443,7270.946
56453,3311.0906
56459,2901.134
56460,5815.225
56465,5307.022
56466,867.6298
56467,2422.5808
56480,1319.695
56482,2526.4932
56484,1720.4977
56485,1728.0297
56488,1819.4291
56489,4145.7334
56490,1574.5012
56495,1156.8011
56496,2213.0618
56498,6969.551
56499,2374.0571
56505,1695.613
56511,1267.6328
56519,1923.6987
56522,1519.7804
56523,1345.8353
56525,3683.1199
56526,2346.2039
56531,2005.346
56535,4703.81
56536,929.7309
56540,1063.0499
56543,4568.0195
56545,3644.5105
56548,865.9918
56560,786.40125
56565,1231.5587
56576,1798.6008
56581,1922.604
56584,11898.897
56587,1539.7817
56592,2825.0178
56598,1410.7063
56603,1529.2991
56608,1400.675
56614,2865.2888
56619,919.0701
56623,6740.134
56624,1098.0035
56634,2572.7222
56636,1111.9984
56637,2238.5745
56643,874.2846
56656,2253.8306
56663,1331.2129
56668,5848.239
56676,1231.1913
56687,4852.6577
56698,5337.6235
56702,777.7224
56718,1552.4875
56721,2389.3853
56725,7864.609
56729,6656.7124
56732,1366.2562
56738,3235.0557
56742,1679.9557
56746,3289.1296
56753,3978.109
56755,3817.4985
56762,4417.4434
56787,3513.385
56793,4466.489
56796,888.2652
56797,7158.0625
56802,2508.1052
56818,2115.2898
56820,1000.1154
56822,7007.179
56834,3545.9355
56846,7210.105
56847,448.77542
56848,842.1592
56849,1557.6224
56851,2888.957
56856,1183.7303
56859,2053.145
56863,4800.195
56868,3986.7603
56869,1858.4343
56873,1215.7054
56880,1315.9253
56881,1186.0841
56883,1701.6553
56901,4135.1626
56904,3897.2422
56905,1216.2673
56907,4392.9336
56910,2012.6149
56913,2864.133
56915,1723.2432
56926,1769.7571
56927,902.0503
56929,3287.7996
56931,974.5182
56932,991.6552
56947,773.48224
56949,3646.2136
56950,5266.7817
56953,1724.9154
56955,4036.603
56958,8046.1616
56962,1993.2661
56964,5510.6616
56965,2464.8645
56968,3539.0132
56976,1445.3562
56981,1505.9679
56982,1654.2725
56984,1537.2589
56997,4149.388
56998,3855.3035
57002,6132.573
57005,1479.7905
57007,1761.5853
57030,3712.1309
57037,1593.7722
57038,1704.006
57043,1794.8628
57051,1260.4843
57054,5566.72
57057,877.71985
57069,1136.8451
57073,2725.0254
57074,1118.0372
57087,1532.5936
57088,1501.9727
57102,2396.6963
57109,1211.6053
57114,3264.1711
57118,1883.2672
57126,1339.7985
57127,1097.5073
57129,666.8607
57132,4199.569
57144,3482.6475
57152,1818.5852
57153,1897.8876
57158,951.81964
57162,6862.421
57171,4480.273
57173,1188.2834
57178,1265.7501
57181,4662.1113
57184,2904.4395
57192,882.91534
57195,3484.0596
57201,1810.957
57202,1151.1582
57209,5328.0415
57213,1491.7552
57220,1341.2571
57229,1035.9066
57230,838.9783
57236,1252.6781
57245,932.76416
57255,1830.4072
57261,3108.2222
57272,2199.5955
57278,2590.709
57280,2122.0933
57285,2209.2017
57290,1866.6603
57291,4525.841
57292,9563.358
57295,1757.133
57298,1364.6448
57305,1322.5228
57309,4143.5986
57314,1535.0255
57316,2534.0256
57322,6815.6694
57325,4544.404
57327,1205.2351
57329,1313.7867
57331,2937.74
57336,1169.1893
57341,718.968
57344,1554.9843
57355,4342.964
57358,1544.1743
57359,1384.5876
57370,1828.5701
57372,2370.141
57374,3665.2075
57375,2173.193
57377,1536.9165
57378,803.6897
57384,1864.7607
57393,4011.891
57394,1424.1055
57401,1826.6547
57406,1587.7948
57410,1542.3315
57415,4600.4634
57417,2556.42
57419,1084.5503
57427,2773.9822
57430,3782.7402
57434,4839.3984
57439,1567.4739
57444,2104.825
57451,1098.0554
57462,2253.939
57463,821.6133
57467,1083.7334
57468,5567.081
57470,1345.6389
57491,3101.6633
57492,2475.1855
57501,2440.82
57507,1506.9879
57519,1372.9272
57525,1211.5907
57539,1498.7217
57545,4589.626
57546,720.58844
57547,837.47943
57556,4484.171
57557,3631.912
57559,2668.2822
57560,1018.84076
57562,2820.7104
57563,1526.5277
57574,4937.37
57577,712.55707
57583,10241.881
57585,2882.4185
57586,2012.4854
57589,1526.3501
57592,2085.9478
57602,1021.90405
57605,1260.1843
57614,1129.7291
57620,2386.518
57632,1862.2843
57635,960.25836
57641,6162.7144
57642,2445.6687
57643,4929.6304
57651,4680.849
57654,1697.8774
57656,1167.4729
57657,7988.9233
57658,2809.6372
57664,2407.0247
57666,5560.4595
57667,3943.8774
57672,3640.4253
57673,3936.8125
57678,1113.7062
57686,1525.722
57689,5655.9414
57703,824.2145
57712,957.53406
57725,1737.6036
57726,826.671
57728,2631.4666
57734,987.5879
57744,983.52386
57745,2165.1604
57751,2334.7654
57756,9010.226
57768,5003.1367
57771,1222.7826
57784,3404.8606
57788,1764.6624
57797,1253.7041
57798,5238.06
57802,3224.1924
57807,2407.0085
57809,5590.736
57810,1525.5038
57814,4488.039
57815,1776.9161
57817,1230.6353
57826,3639.8247
57829,3496.0286
57830,1755.0841
57832,716.38025
57833,2822.9468
57842,1501.2488
57848,7207.101
57849,1235.7625
57850,3327.5068
57854,1038.4991
57862,1256.8627
57866,1287.7947
57868,1574.8827
57869,5441.6787
57870,2715.3362
57873,1689.5833
57875,1734.2977
57877,2067.4521
57878,1669.2485
57880,1615.5907
57884,6227.942
57886,1196.019
57888,2810.2307
57894,2213.2864
57897,1923.4254
57902,2722.5396
57903,1130.9634
57917,2485.2937
57923,4235.297
57924,2385.6274
57925,2308.1533
57931,3362.6814
57932,1318.371
57937,4206.5835
57939,3643.5095
57948,1120.3246
57949,1314.7367
57951,2016.6565
57958,4962.389
57960,937.7232
57964,2458.322
57965,1685.6914
57966,1289.1144
57982,772.87946
57987,1220.6335
57999,1557.2891
58000,3772.282
58003,3968.541
58010,999.4967
58011,3676.8167
58016,857.927
58019,3411.1465
58020,1379.6362
58024,2673.2478
58031,5414.801
58032,1747.9232
58046,4077.4136
58052,1535.0658
58054,1883.9425
58061,3949.124
58085,3416.059
58094,3708.4187
58110,799.1776
58112,2155.5122
58122,8597.313
58129,1567.4596
58138,1747.2324
58140,9665.685
58148,1423.569
58149,3368.764
58154,1939.4478
58158,2892.883
58159,969.8953
58160,3119.5156
58162,4270.929
58164,4872.8164
58170,1822.0763
58174,1861.962
58176,5333.9854
58180,5291.4863
58193,1034.3414
58194,2327.821
58202,1882.1638
58204,1244.9962
58209,2582.151
58213,1141.6422
58217,1342.3583
58225,4211.529
58227,6370.5454
58228,1330.2047
58229,7031.399
58231,1470.5779
58234,1075.0891
58235,9118.652
58244,1755.6307
58247,3219.8047
58251,959.063
58258,849.4534
58262,2415.3223
58273,1182.8699
58277,1738.3363
58285,1242.4912
58288,948.0306
58296,1085.0785
58312,7015.303
58325,4588.576
58328,1508.8805
58329,1512.188
58334,837.37604
58339,983.6204
58340,2460.3977
58353,1299.9923
58364,1188.9397
58366,3793.6401
58370,2198.2942
58377,2800.702
58383,1325.4921
58385,949.59875
58387,1579.8959
58388,1980.5791
58390,4576.282
58407,4445.992
58411,1469.8257
58412,1313.7152
58415,5010.567
58420,1920.2062
58427,2200.1284
58433,2181.633
58435,5957.145
58439,1231.655
58453,3599.5027
58455,2026.5227
58457,1011.93634
58458,2623.0566
58465,837.00397
58468,3047.5051
58482,1158.1578
58484,1828.9059
58491,1447.433
58499,2364.6255
58501,3706.315
58503,6590.1987
58506,4201.516
58514,727.28455
58519,3430.705
58521,2535.2197
58522,6629.8623
58530,1372.4043
58532,2938.2373
58544,891.12714
58545,3395.4636
58553,1206.8829
58559,5673.721
58561,3298.3328
58562,990.36273
58569,1792.4287
58577,2977.997
58578,975.5169
58580,1256.6669
58587,2174.2937
58596,973.0403
58599,3662.758
58608,4414.0864
58609,1010.47534
58611,805.70953
58620,3376.3062
58621,2407.7947
58623,1280.7535
58624,1547.6544
58625,1793.6727
58628,4067.5872
58635,3162.5486
58636,4759.8296
58641,1488.8253
58642,1517.7004
58643,9939.759
58650,2388.408
58660,2054.7102
58669,816.1408
58672,1117.0718
58676,1616.763
58679,8816.625
58684,2166.354
58689,1540.5521
58696,5972.7656
58698,2656.149
58712,5129.717
58719,3273.7327
58722,2747.096
58724,3519.7036
58729,1476.2518
58730,9572.647
58737,853.5079
58739,2738.9631
58744,2432.2944
58747,3105.6858
58749,3890.2869
58750,1858.0914
58754,1574.6295
58761,1655.2344
58765,1008.675
58767,1261.3734
58777,1356.0726
58788,1040.258
58789,1196.5443
58793,1375.9762
58800,2045.6566
58807,2611.3022
58821,4567.458
58836,1853.0056
58848,2745.6504
58851,2274.983
58853,3614.8352
58855,1163.8867
58861,1332.8599
58866,1788.5093
58874,934.79144
58879,1570.0884
58880,3902.3003
58881,1424.9884
58890,3522.6953
58891,958.3375
58892,4708.657
58896,4390.76
58899,2672.5366
58900,1008.9005
58901,2708.3586
58923,5485.195
58935,2579.6382
58951,4564.131
58955,1251.3271
58959,1131.5795
58965,1280.867
58976,1504.4097
58988,1054.9352
58999,9648.711
59001,971.74146
59003,3085.0664
59005,1349.4629
59007,1697.7982
59012,5494.0586
59013,992.04535
59016,3314.7998
59022,1412.16
59031,3904.124
59034,771.77576
59035,1533.2224
59036,1583.4451
59037,2203.4165
59040,1223.0292
59044,7149.249
59045,3105.206
59049,4094.0354
59051,2764.8345
59054,1086.6432
59055,799.3926
59057,1713.6243
59058,1814.3738
59061,2001.3301
59065,2602.3657
59071,1410.2902
59072,1008.47675
59074,2856.2202
59082,3157.6875
59097,2453.8694
59100,1115.0399
59101,1302.2195
59102,5033.7383
59107,1161.1322
59109,999.37756
59114,1415.1146
59115,1115.5897
59119,1601.9757
59120,4509.267
59122,6604.147
59124,3045.5613
59125,2592.2832
59128,2209.0427
59131,7077.7256
59134,2100.3955
59137,2447.3035
59146,3577.9922
59148,11848.744
59149,2061.8494
59151,1343.3558
59155,3685.3123
59158,5662.6504
59166,1309.7428
59175,2290.9133
59176,1088.8289
59180,4873.9414
59182,5496.92
59184,5931.21
59186,1215.4851
59191,1213.464
59193,2486.9998
59213,2376.3164
59216,1401.4526
59218,1054.8959
59222,4413.708
59234,1659.383
59237,1385.5242
59238,1313.3601
59239,2819.132
59242,1731.9209
59246,1298.8688
59252,1479.5698
59265,3551.313
59267,2860.8833
59268,3216.9258
59273,798.195
59274,960.0581
59279,1925.2955
59282,1811.5944
59290,3284.2458
59293,1629.859
59303,1213.1031
59306,3178.8591
59308,1728.8754
59316,7590.026
59321,3273.7952
59331,2235.448
59332,2989.747
59336,3898.6582
59344,1863.3174
59350,896.94543
59355,1191.3068
59357,2180.3623
59360,4178.344
59363,6830.1016
59365,3300.8313
59366,2801.0532
59370,1737.7777
59371,2321.619
59372,4761.1733
59375,1170.9546
59376,1332.215
59380,2174.6216
59384,3569.901
59386,2153.4822
59403,3225.2505
59413,2586.1953
59415,2590.1086
59417,1331.0492
59419,2269.8499
59431,3682.656
59434,1183.5419
59441,4442.0635
59447,1414.2153
59450,5771.1104
59454,2639.8833
59456,2932.6775
59458,3863.747
59470,5771.6494
59471,1306.645
59480,1047.3777
59486,856.80194
59487,1745.4329
59493,1453.2524
59494,2373.7876
59499,4348.028
59511,3720.3777
59513,1236.6932
59514,6637.77
59517,1338.1455
59534,1724.9696
59538,2046.8948
59545,1584.1769
59549,1581.5791
59552,1498.5525
59556,1093.717
59562,1565.3414
59563,1808.1227
59573,764.539
59576,1093.6305
59580,2593.862
59583,2025.7816
59593,1363.4701
59595,1278.7805
59607,1840.9242
59610,5641.4346
59612,1478.134
59618,1444.5728
59620,2482.8953
59621,1813.0505
59623,1980.2588
59625,950.44855
59651,1107.4113
59656,1957.3889
59657,2564.3984
59659,1303.7405
59661,1815.4167
59668,5221.77
59669,2540.003
59670,2118.4868
59671,3159.7268
59672,1282.7635
59673,1303.0282
59675,2574.159
59678,2755.5515
59680,3888.2358
59681,2503.387
59688,2394.0408
59691,1193.395
59699,1689.6678
59700,2543.0933
59702,1383.3953
59706,6349.6626
59719,1827.0597
59726,3700.7983
59731,2182.6226
59732,1007.3796
59741,2629.2053
59751,2230.9924
59753,1307.4054
59756,1445.4658
59758,1480.6807
59759,947.2909
59761,1799.657
59768,3424.4485
59772,747.5418
59774,2369.9963
59780,2685.7192
59781,6445.455
59782,3579.8423
59791,1324.8385
59793,5299.5664
59799,1215.3536
59800,1236.4108
59804,1699.8516
59816,1539.6305
59829,4063.6633
59838,1258.7898
59841,954.6728
59848,1617.608
59855,1037.4073
59857,2552.3103
59874,2749.2898
59877,2792.0322
59881,1711.4529
59882,3620.4033
59886,1547.5023
59887,4616.439
59893,3112.5115
59897,985.27094
59905,1527.2434
59906,1771.0623
59925,2408.2175
59927,2728.5986
59935,1828.5562
59942,3403.1533
59943,1765.9655
59947,4565.8813
59959,4931.1445
59962,1875.104
59967,2485.5737
59970,1331.1843
59986,2701.082
59992,2424.8958
59993,1420.6721
59994,1706.3062
59999,1033.742
60018,968.8835
60021,1731.9366
60029,5637.5303
60035,5072.449
60036,1831.5442
60044,1007.0943
60046,3600.1653
60047,827.22656
60051,1556.3314
60057,2192.757
60072,7095.3584
60080,939.38306
60083,1147.2954
60084,1093.7859
60085,1281.8684
60087,4417.801
60089,3252.8474
60095,1410.5322
60102,2263.2278
60103,2090.2642
60104,2130.9138
60107,13618.236
60123,5954.634
60128,2125.5566
60130,2392.5652
60134,4347.335
60135,1152.7479
60136,2456.0254
60139,1743.3079
60145,3023.2583
60146,1797.6096
60153,2639.127
60154,5179.6567
60161,788.4961
60162,757.01465
60163,1620.2474
60168,8331.991
60174,1691.7704
60175,2289.799
60176,2420.776
60177,4765.784
60178,1358.2301
60181,1576.6725
60193,2091.8567
60200,982.1099
60201,1607.5886
60205,2462.568
60210,5293.909
60212,2062.4658
60214,1217.0714
60215,1234.9159
60223,1549.2137
60224,1459.6704
60226,1058.3552
60232,1798.872
60235,1814.1091
60238,1537.9181
60243,1118.712
60248,2310.0408
60249,1337.3743
60250,1822.0066
60260,1475.6509
60261,1584.1881
60266,1225.4379
60267,799.3518
60269,1974.0302
60270,1356.2213
60281,2671.372
60287,8260.365
60295,3747.1155
60305,5663.315
60307,1998.677
60308,3078.6296
60309,2980.182
60311,3915.3394
60314,3440.3538
60317,1474.394
60321,1757.9016
60323,2094.7344
60329,3643.2732
60336,2917.2197
60339,837.7382
60348,1828.9548
60357,1261.5924
60358,3616.5798
60368,3181.7039
60376,10122.192
60391,998.98303
60392,1297.6104
60394,2445.62
60401,812.618
60404,2933.338
60405,7574.0605
60406,3849.1428
60407,1469.7458
60409,2848.8113
60410,1486.907
60411,777.6019
60419,770.0132
60420,1428.6018
60425,1838.0963
60428,4887.556
60445,1277.399
60451,1932.1222
60457,1362.6289
60466,1816.1519
60473,1775.6979
60481,2432.2817
60487,5662.0728
60488,2349.4705
60519,1709.7367
60524,1644.3679
60525,3473.8972
60527,9004.891
60531,3017.9553
60538,2561.408
60539,1866.2721
60545,1939.7622
60547,1682.639
60549,2308.0488
60555,1763.2208
60557,2004.5918
60562,6043.9546
60570,2783.5698
60574,973.9831
60594,1280.1655
60595,811.61346
60606,840.46344
60607,1293.2173
60613,1098.1
60618,1553.5621
60626,1700.476
60628,2206.0354
60637,3593.7437
60638,1892.1278
60640,2288.7927
60643,1207.5344
60646,2522.48
60647,1684.8782
60649,2031.1432
60662,1087.6074
60666,1676.2709
60668,1011.3551
60671,1739.313
60674,3078.1394
60676,1228.6635
60677,5061.302
60681,1163.3734
60689,2476.9578
60693,1275.8728
60696,1520.609
60700,1635.8091
60706,1828.6842
60709,3149.6243
60715,1529.4857
60721,2957.8713
60722,3934.6394
60727,5224.2056
60730,4559.993
60735,1428.9596
60736,3024.9744
60751,1575.244
60758,3552.231
60764,1129.392
60765,1171.8539
60769,3112.8232
60771,1074.0228
60775,1187.6394
60776,2192.2407
60784,1786.4115
60786,966.4698
60789,3483.7205
60797,2340.516
60802,3772.6707
60810,8924.05
60815,1169.4447
60817,1005.8369
60824,986.9916
60830,1297.5781
60833,7381.7563
60839,1510.5541
60841,1298.0789
60842,1132.5117
60850,2631.3022
60859,1724.4254
60860,2642.5989
60871,2731.6604
60873,3475.2356
60878,3148.312
60879,1837.8063
60880,1809.5897
60893,2323.2812
60896,1184.4988
60898,1675.4414
60907,4637.6904
60908,9539.174
60909,1510.1028
60910,4806.434
60916,1113.9031
60921,1366.4542
60928,2762.9707
60936,771.6267
60938,4810.3916
60946,10152.927
60948,2209.596
60955,1560.8491
60963,1496.1484
60965,2028.2048
60967,1826.6982
60970,1583.2306
60971,1669.3528
60981,2016.0045
60984,2449.7004
60991,1529.8163
60994,2300.6067
60997,4181.1426
60999,2156.3376
61001,670.66986
61004,3058.8901
61009,1214.4945
61011,1029.2277
61019,1014.1193
61033,2118.0493
61034,1617.9004
61040,4011.0613
61041,858.8049
61042,1652.2393
61045,4975.0127
61049,3605.821
61057,894.25964
61068,8565.077
61070,1250.0974
61072,5932.703
61080,813.60706
61081,1412.0889
61082,6344.6865
61086,6591.8706
61100,680.1865
61102,1537.9796
61108,4652.726
61116,800.97
61126,4476.28
61129,1008.59076
61132,1541.5449
61143,4198.724
61145,847.0363
61146,2231.666
61153,2317.1663
61154,2528.4373
61156,2308.9658
61159,1091.1589
61162,2286.6917
61167,959.59454
61178,2440.3826
61179,1976.4723
61182,4401.921
61184,1162.8787
61186,2420.9573
61187,1182.0867
61188,4754.036
61196,2420.0686
61201,1250.2083
61202,3976.9062
61210,607.14825
61217,3390.2449
61221,2459.5813
61223,1295.0513
61226,4631.927
61232,1266.6135
61246,1476.6315
61247,3728.679
61252,2946.2205
61254,2696.551
61267,1243.4602
61275,1865.927
61276,1122.6321
61284,1594.039
61287,1103.7948
61292,7524.7856
61305,2204.97
61306,2773.675
61311,1442.1323
61315,3320.8782
61323,5529.872
61332,1403.7614
61346,1263.3231
61362,1066.7426
61365,4182.686
61367,1787.3138
61372,1564.1477
61378,1655.6107
61379,3024.4348
61381,962.39435
61383,2300.8447
61386,4288.6963
61392,2549.1455
61393,4847.2046
61397,954.4188
61398,1987.0361
61399,1626.1794
61404,1118.442
61405,841.2895
61418,1464.4095
61421,2486.221
61422,2575.2173
61423,1345.7004
61426,3803.722
61432,1812.3419
61433,1679.2526
61436,1118.8917
61442,960.7314
61446,2353.2803
61453,1975.5435
61455,1896.9828
61461,2461.496
61465,1271.4508
61474,5155.4497
61482,3947.5198
61486,3551.3503
61492,1323.4249
61494,1824.7855
61498,1405.8928
61507,1531.8966
61508,4070.579
61509,2829.7988
61521,1880.9059
61529,2423.4163
61530,1901.892
61539,7084.31
61545,1726.2368
61558,2068.607
61572,1715.287
61586,3403.1663
61595,1980.1193
61597,1274.3115
61600,1748.7219
61603,1717.9047
61624,1549.9681
61636,1552.0929
61637,1197.6393
61639,3934.9998
61643,1566.7881
61646,2068.3643
61650,1304.7971
61652,3223.0854
61655,1148.9773
61662,1085.1049
61665,5506.2593
61670,2475.946
61673,1955.2292
61676,862.24884
61682,1708.881
61687,2453.4375
61690,1488.1879
61691,1446.6407
61693,2522.0159
61695,3044.2283
61706,2090.3289
61709,2171.7292
61714,1435.6163
61715,720.78326
61726,716.55963
61734,3155.0295
61735,1518.7937
61737,2113.7944
61750,1510.1681
61751,3193.3528
61754,800.2541
61770,5888.449
61773,1477.8267
61775,4693.0474
61777,2061.1062
61781,2993.0989
61783,2009.5204
61789,2152.6587
61805,2234.969
61806,1565.7632
61810,1688.1586
61813,977.1501
61816,8386.848
61817,5379.6714
61820,3097.3154
61825,2367.675
61827,2386.154
61830,1228.8434
61836,1500.2626
61844,5753.3765
61853,2319.8938
61855,1304.3649
61858,1861.8936
61865,1544.7118
61868,2929.5498
61872,1770.1547
61880,746.19275
61881,2026.5582
61882,3014.443
61886,2174.806
61894,1220.832
61900,2560.0916
61902,1097.6088
61907,1929.2268
61919,2188.756
61921,3943.0989
61922,1555.0994
61942,8297.521
61946,1336.6552
61949,810.37946
61952,931.33716
61963,1473.2429
61975,1967.1884
61983,3668.3584
61984,2168.8472
61993,5456.859
61994,3128.9756
62001,1363.8777
62007,1628.5198
62013,3498.8635
62014,5076.209
62019,2781.1577
62028,2434.974
62036,7719.2563
62047,2535.8062
62048,1687.1357
62055,1947.9745
62057,1269.2368
62063,1775.8234
62065,3160.402
62066,710.6681
62067,1665.5458
62070,892.7204
62077,4522.941
62078,3303.877
62079,4139.211
62086,2184.2688
62090,1352.1005
62091,895.94525
62093,948.2201
62097,1129.5536
62099,1270.9884
62109,4537.609
62119,1261.7272
62124,2012.875
62130,726.0911
62131,2221.2837
62136,727.1427
62137,2063.3699
62141,2608.9485
62155,4563.7744
62158,1440.0352
62160,1022.21405
62165,3410.776
62167,5944.7495
62175,3625.3403
62176,2117.5696
62177,5317.9043
62189,2032.0005
62191,1768.5272
62193,2578.1587
62197,3086.2258
62200,1432.8685
62201,1795.1538
62202,3289.904
62206,2029.4904
62219,1938.7875
62226,880.28046
62231,653.003
62236,917.5082
62240,2031.7125
62254,1987.4066
62258,926.75464
62260,5512.528
62264,4537.7256
62272,1796.9171
62280,1688.934
62285,1279.2941
62287,1014.8347
62291,4550.5713
62299,2832.7864
62301,7079.6904
62302,1928.9915
62305,1566.3973
62309,2791.2454
62318,1514.599
62327,2026.0743
62334,1671.3457
62335,2225.2913
62336,2429.3865
62337,910.9551
62338,4614.819
62341,2245.49
62344,4116.492
62349,4748.635
62351,4291.1753
62352,2263.4277
62358,1110.9926
62359,1654.2638
62364,1066.683
62369,1731.2216
62371,2759.4897
62389,2897.1152
62397,1000.2257
62406,4147.232
62408,2194.19
62409,4177.997
62418,1769.7217
62420,1642.138
62421,1160.9012
62425,1259.4738
62427,3111.4846
62430,1937.8011
62434,1497.0261
62435,1075.9789
62436,3141.3328
62438,2658.7288
62449,3321.572
62452,1174.5645
62455,5708.8325
62456,2654.8196
62471,1028.7811
62474,2881.7656
62475,392.96558
62481,3952.421
62489,1530.3284
62492,6326.0054
62497,1139.2762
62501,1297.2893
62503,2464.8894
62507,3161.46
62509,2582.0303
62512,2473.581
62513,1098.621
62521,5672.9854
62533,3497.739
62534,1587.131
62537,1453.5768
62545,1728.0792
62546,1305.9082
62548,1934.795
62549,966.0215
62550,2041.7489
62552,1687.6282
62559,1004.07104
62562,2842.069
62563,3514.0186
62564,1547.1498
62565,744.1074
62577,928.011
62584,3964.0435
62585,2152.7441
62586,708.2469
62587,1927.6885
62588,3525.5051
62592,2115.9124
62595,1304.4052
62598,1297.7545
62610,6604.405
62619,1310.6986
62624,2062.826
62628,1729.2992
62632,1844.9341
62635,4580.0684
62640,1570.5961
62642,6789.13
62649,1081.6989
62657,2337.362
62663,1788.3684
62667,8518.426
62670,5312.5312
62680,1561.3057
62681,4118.3027
62684,1390.7672
62687,1885.0299
62689,1110.7781
62692,5079.977
62695,1194.1208
62709,3429.3015
62710,4050.5317
62715,3767.479
62729,4967.948
62738,2173.708
62739,1420.8815
62747,686.3471
62755,1185.9941
62758,3529.33
62759,2027.0021
62764,8104.9854
62768,1504.2455
62772,1283.3276
62776,1010.1844
62779,1884.8383
62786,738.10974
62788,1893.8899
62789,1834.522
62791,723.6899
62792,2867.7832
62794,1061.9733
62802,6601.32
62809,1566.4084
62814,3111.5352
62816,5438.0005
62827,3210.7651
62829,2161.726
62837,1819.2919
62844,863.1407
62856,4859.8916
62857,3405.4907
62868,4467.9634
62881,1522.6456
62887,7011.8125
62893,749.9986
62898,1217.7872
62901,4691.3916
62906,1131.662
62921,2028.4203
62923,1878.5272
62929,909.7305
62930,2169.1792
62934,1536.3618
62937,3255.6406
62940,1484.4579
62949,4300.841
62959,2249.1348
62967,756.41095
62971,1738.9017
62977,1583.7743
62978,1206.7153
62981,1464.0612
62982,853.71545
62991,4704.344
62993,5296.52
62994,1536.8674
62997,2396.9775
62998,1175.6245
62999,1293.3176
63009,1930.6348
63016,2117.5728
63018,1213.371
63019,948.23413
63022,2337.4346
63024,2042.5015
63025,2457.4512
63045,836.9294
63060,7061.404
